Time, Speed (KMPH), Speed (MPH), Acceleration, Longitude, Latitude, SatelliteNum, Accuracy, Heading, Altitude
20.37,89.273,55.471,-0.047,4.261,50.502,12,0.67,131.50899963378396,120.800
20.38,89.251,55.458,-0.053,4.261,50.502,12,0.67,131.53599853515152,120.800
20.39,89.228,55.443,-0.058,4.261,50.502,12,0.67,131.5629974365191,120.800
20.4,89.206,55.430,-0.063,4.261,50.502,12,0.67,131.5899963378867,120.800
20.41,89.157,55.399,-0.071,4.261,50.50212838333333,12,0.67,131.57299652099832,120.800
20.42,89.108,55.369,-0.079,4.261,50.50212693333333,12,0.67,131.55599670410353,120.800
20.43,89.058,55.338,-0.086,4.261,50.50212548333333,12,0.67,131.53899688720875,120.800
20.44,89.009,55.307,-0.094,4.261,50.50212403333333,12,0.67,131.52199707031397,120.800
20.45,88.960,55.277,-0.101,4.261,50.50212258333333,12,0.67,131.50499725341922,120.800
20.46,88.911,55.246,-0.109,4.261,50.50212113333333,12,0.67,131.48799743652444,120.800
20.47,88.862,55.216,-0.117,4.261,50.50211968333333,12,0.67,131.47099761962966,120.800
20.48,88.812,55.185,-0.124,4.261,50.50211823333333,12,0.67,131.45399780273488,120.800
20.49,88.763,55.154,-0.132,4.261,50.50211678333333,12,0.67,131.4369979858401,120.800
20.5,88.714,55.124,-0.139,4.261,50.50211533333333,12,0.67,131.4199981689453,120.800
20.51,88.695,55.112,-0.131,4.261,50.50211386666666,12,0.67,131.40999908447324,120.800
20.52,88.677,55.101,-0.122,4.261,50.50211239999999,12,0.67,131.40000000000117,120.800
20.53,88.658,55.089,-0.113,4.261,50.50211093333333,12,0.67,131.3900009155291,120.800
20.54,88.640,55.078,-0.105,4.261,50.50210946666667,12,0.67,131.38000183105703,120.800
20.55,88.621,55.066,-0.096,4.261,50.502108,12,0.67,131.37000274658493,120.800
20.56,88.602,55.054,-0.087,4.261,50.50210653333333,12,0.67,131.36000366211286,120.800
20.57,88.584,55.043,-0.079,4.261,50.50210506666667,12,0.67,131.3500045776408,120.800
20.58,88.565,55.031,-0.070,4.261,50.50210360000001,12,0.67,131.34000549316872,120.800
20.59,88.547,55.020,-0.061,4.261,50.50210213333334,12,0.67,131.33000640869665,120.800
20.6,88.528,55.008,-0.053,4.261,50.50210066666667,12,0.67,131.32000732422458,120.800
20.61,88.496,54.988,-0.057,4.261,50.5020992,12,0.67,131.32800598144078,120.800
20.62,88.464,54.968,-0.060,4.261,50.50209773333334,12,0.67,131.33600463866745,120.800
20.63,88.432,54.949,-0.064,4.261,50.50209626666667,12,0.67,131.34400329589414,120.800
20.64,88.400,54.929,-0.068,4.261,50.5020948,12,0.67,131.3520019531208,120.800
20.65,88.368,54.909,-0.072,4.261,50.50209333333333,12,0.67,131.3600006103475,120.800
20.66,88.335,54.888,-0.076,4.261,50.50209186666667,12,0.67,131.36799926757416,120.800
20.67,88.303,54.868,-0.079,4.261,50.50209039999999,12,0.67,131.37599792480086,120.800
20.68,88.271,54.849,-0.083,4.261,50.50208893333333,12,0.67,131.38399658202752,120.800
20.69,88.239,54.829,-0.087,4.261,50.50208746666666,12,0.67,131.39199523925421,120.800
20.7,88.207,54.809,-0.091,4.261,50.50208599999999,12,0.67,131.39999389648088,120.800
20.71,88.226,54.821,-0.077,4.261,50.50208454999999,12,0.67,131.3749938964949,120.800
20.72,88.244,54.832,-0.062,4.261,50.50208309999999,12,0.67,131.34999389649457,120.800
20.73,88.263,54.844,-0.048,4.261,50.50208164999999,12,0.67,131.3249938964942,120.800
20.74,88.281,54.855,-0.033,4.261,50.50208019999999,12,0.67,131.29999389649385,120.800
20.75,88.300,54.867,-0.019,4.261,50.50207875,12,0.67,131.27499389649347,120.800
20.76,88.319,54.878,-0.005,4.261,50.50207729999999,12,0.67,131.2499938964931,120.800
20.77,88.337,54.890,0.010,4.261,50.50207584999999,12,0.67,131.22499389649275,120.800
20.78,88.356,54.901,0.024,4.261,50.50207439999999,12,0.67,131.19999389649237,120.800
20.79,88.374,54.913,0.038,4.261,50.50207294999999,12,0.67,131.17499389649203,120.800
20.8,88.393,54.924,0.053,4.261,50.50207149999999,12,0.67,131.14999389649165,120.800
20.81,88.362,54.905,0.039,4.2610335,50.502,12,0.67,131.2019943237161,120.800
20.82,88.330,54.885,0.024,4.2610361,50.502,12,0.67,131.25399475096293,120.800
20.83,88.299,54.866,0.010,4.2610386,50.502,12,0.67,131.30599517820977,120.800
20.84,88.268,54.847,-0.004,4.2610412,50.502,12,0.67,131.35799560545664,120.800
20.85,88.236,54.827,-0.018,4.2610437,50.502,12,0.67,131.4099960327035,120.800
20.86,88.205,54.808,-0.032,4.2610463,50.502,12,0.67,131.46199645995034,120.800
20.87,88.174,54.788,-0.046,4.2610488,50.502,12,0.67,131.5139968871972,120.800
20.88,88.143,54.769,-0.060,4.2610514,50.502,12,0.67,131.56599731444405,120.800
20.89,88.111,54.749,-0.075,4.2610539,50.502,12,0.67,131.61799774169089,120.800
20.9,88.080,54.730,-0.089,4.2610565,50.502,12,0.67,131.66999816893772,120.800
20.91,88.057,54.716,-0.086,4.2610591,50.502,12,0.67,131.64599761963206,120.800
20.92,88.034,54.701,-0.084,4.2610617,50.502,12,0.67,131.6219970703153,120.800
20.93,88.010,54.686,-0.082,4.2610643,50.502,12,0.67,131.59799652099855,120.800
20.94,87.987,54.672,-0.079,4.2610669,50.502,12,0.67,131.57399597168177,120.800
20.95,87.964,54.658,-0.077,4.2610695,50.502,12,0.67,131.54999542236504,120.800
20.96,87.941,54.644,-0.075,4.2610721,50.502,12,0.67,131.52599487304826,120.800
20.97,87.918,54.629,-0.073,4.2610747,50.502,12,0.67,131.5019943237315,120.800
20.98,87.894,54.614,-0.070,4.2610773,50.502,12,0.67,131.47799377441476,120.800
20.99,87.871,54.600,-0.068,4.2610799,50.502,12,0.67,131.453993225098,120.800
21,87.848,54.586,-0.066,4.2610825,50.502,12,0.67,131.42999267578125,120.800
21.01,87.814,54.565,-0.069,4.261,50.502,12,0.67,131.3919937133811,120.800
21.02,87.779,54.543,-0.072,4.261,50.502,12,0.67,131.353994750981,120.800
21.03,87.745,54.522,-0.075,4.261,50.502,12,0.67,131.31599578858086,120.800
21.04,87.710,54.500,-0.078,4.261,50.502,12,0.67,131.27799682618073,120.800
21.05,87.676,54.479,-0.082,4.261,50.502,12,0.67,131.2399978637806,120.800
21.06,87.642,54.458,-0.085,4.261,50.502,12,0.67,131.20199890138048,120.800
21.07,87.607,54.436,-0.088,4.261,50.502,12,0.67,131.16399993898034,120.800
21.08,87.573,54.415,-0.091,4.261,50.502,12,0.67,131.1260009765802,120.800
21.09,87.538,54.393,-0.094,4.261,50.502,12,0.67,131.08800201418006,120.800
21.1,87.504,54.372,-0.097,4.261,50.502,12,0.67,131.05000305177992,120.800
21.11,87.474,54.353,-0.096,4.261,50.502,12,0.67,131.09300231931152,120.790
21.12,87.445,54.335,-0.095,4.261,50.502,12,0.68,131.1360015868903,120.780
21.13,87.415,54.317,-0.093,4.261,50.502,12,0.68,131.17900085446902,120.770
21.14,87.386,54.299,-0.092,4.261,50.502,12,0.68,131.2220001220478,120.760
21.15,87.356,54.280,-0.090,4.261,50.502,12,0.69,131.26499938962652,120.750
21.16,87.327,54.262,-0.089,4.261,50.502,12,0.69,131.30799865720527,120.740
21.17,87.297,54.243,-0.088,4.261,50.502,12,0.69,131.35099792478405,120.730
21.18,87.268,54.225,-0.086,4.261,50.502,12,0.69,131.39399719236278,120.720
21.19,87.238,54.207,-0.085,4.261,50.502,12,0.70,131.43699645994155,120.710
21.2,87.209,54.189,-0.084,4.261,50.502,12,0.70,131.47999572752028,120.700
21.21,87.223,54.197,-0.071,4.261,50.502,12,0.70,131.4899963378864,120.700
21.22,87.237,54.206,-0.059,4.261,50.502,12,0.69,131.4999969482381,120.700
21.23,87.250,54.214,-0.047,4.261,50.502,12,0.69,131.50999755858982,120.700
21.24,87.264,54.223,-0.035,4.261,50.502,12,0.69,131.51999816894153,120.700
21.25,87.278,54.232,-0.022,4.261,50.502,12,0.69,131.52999877929324,120.700
21.26,87.292,54.240,-0.010,4.261,50.502,12,0.68,131.53999938964495,120.700
21.27,87.306,54.249,0.002,4.261,50.502,12,0.68,131.54999999999666,120.700
21.28,87.319,54.257,0.015,4.261,50.502,12,0.68,131.56000061034837,120.700
21.29,87.333,54.266,0.027,4.261,50.502,12,0.67,131.57000122070008,120.700
21.3,87.347,54.274,0.039,4.261,50.502,12,0.67,131.5800018310518,120.700
21.31,87.242,54.209,0.005,4.261,50.50199745,12,0.67,131.5030014038299,120.710
21.32,87.137,54.144,-0.028,4.261,50.50199606666666,12,0.67,131.42600097658266,120.720
21.33,87.032,54.079,-0.062,4.261,50.50199468333333,12,0.67,131.34900054933547,120.730
21.34,86.927,54.013,-0.096,4.261,50.5019933,12,0.67,131.27200012208823,120.740
21.35,86.822,53.948,-0.129,4.261,50.50199191666667,12,0.67,131.19499969484102,120.750
21.36,86.717,53.883,-0.163,4.261,50.50199053333333,12,0.67,131.1179992675938,120.760
21.37,86.612,53.818,-0.196,4.261,50.50198915,12,0.67,131.0409988403466,120.770
21.38,86.507,53.752,-0.230,4.261,50.50198776666667,12,0.67,130.9639984130994,120.780
21.39,86.402,53.687,-0.264,4.261,50.50198638333333,12,0.67,130.88699798585216,120.790
21.4,86.297,53.622,-0.297,4.261,50.501985,12,0.67,130.80999755860498,120.800
21.41,86.353,53.657,-0.252,4.261,50.502,12,0.67,130.83799743651977,120.790
21.42,86.408,53.691,-0.206,4.261,50.502,12,0.67,130.86599731444986,120.780
21.43,86.464,53.726,-0.161,4.261,50.502,12,0.67,130.89399719237997,120.770
21.44,86.520,53.761,-0.115,4.261,50.502,12,0.67,130.92199707031006,120.760
21.45,86.575,53.795,-0.070,4.261,50.502,12,0.67,130.94999694824014,120.750
21.46,86.631,53.830,-0.024,4.261,50.502,12,0.67,130.97799682617025,120.740
21.47,86.687,53.864,0.021,4.261,50.502,12,0.67,131.00599670410034,120.730
21.48,86.743,53.899,0.067,4.261,50.502,12,0.67,131.03399658203043,120.720
21.49,86.798,53.933,0.112,4.261,50.502,12,0.67,131.06199645996054,120.710
21.5,86.854,53.968,0.158,4.261,50.502,12,0.67,131.08999633789062,120.700
21.51,86.852,53.967,0.141,4.261,50.502,12,0.67,131.11199645995967,120.700
21.52,86.849,53.965,0.125,4.261,50.502,12,0.67,131.1339965820287,120.700
21.53,86.847,53.964,0.108,4.261,50.502,12,0.67,131.15599670409773,120.700
21.54,86.844,53.962,0.092,4.261,50.502,12,0.67,131.17799682616675,120.700
21.55,86.842,53.961,0.075,4.261,50.502,12,0.67,131.1999969482358,120.700
21.56,86.840,53.959,0.059,4.261,50.502,12,0.67,131.2219970703048,120.700
21.57,86.837,53.958,0.043,4.261,50.502,12,0.67,131.24399719237385,120.700
21.58,86.835,53.956,0.026,4.261,50.502,12,0.67,131.26599731444287,120.700
21.59,86.832,53.954,0.010,4.261,50.502,12,0.67,131.28799743651192,120.700
21.6,86.830,53.953,-0.007,4.261,50.502,12,0.67,131.30999755858096,120.700
21.61,86.782,53.923,-0.020,4.261,50.502,12,0.67,131.3189971923777,120.700
21.62,86.734,53.894,-0.033,4.261,50.502,12,0.68,131.3279968261669,120.700
21.63,86.686,53.864,-0.045,4.261,50.502,12,0.68,131.33699645995608,120.700
21.64,86.638,53.834,-0.058,4.261,50.502,12,0.68,131.3459960937453,120.700
21.65,86.590,53.804,-0.071,4.261,50.502,12,0.69,131.3549957275345,120.700
21.66,86.543,53.775,-0.084,4.261,50.502,12,0.69,131.36399536132367,120.700
21.67,86.495,53.745,-0.097,4.261,50.502,12,0.69,131.37299499511286,120.700
21.68,86.447,53.715,-0.110,4.261,50.502,12,0.69,131.38199462890205,120.700
21.69,86.399,53.685,-0.123,4.261,50.502,12,0.70,131.39099426269127,120.700
21.7,86.351,53.656,-0.136,4.261,50.502,12,0.70,131.39999389648045,120.700
21.71,86.345,53.652,-0.124,4.261,50.502,12,0.70,131.40499420165804,120.700
21.72,86.340,53.649,-0.112,4.261,50.502,12,0.70,131.4099945068339,120.700
21.73,86.334,53.645,-0.100,4.261,50.502,12,0.70,131.41499481200975,120.700
21.74,86.329,53.642,-0.088,4.261,50.502,12,0.70,131.4199951171856,120.700
21.75,86.323,53.638,-0.076,4.261,50.502,12,0.70,131.42499542236146,120.700
21.76,86.317,53.634,-0.064,4.261,50.502,12,0.70,131.42999572753732,120.700
21.77,86.312,53.631,-0.052,4.261,50.502,12,0.70,131.43499603271317,120.700
21.78,86.306,53.628,-0.040,4.261,50.502,12,0.70,131.43999633788903,120.700
21.79,86.301,53.624,-0.028,4.261,50.502,12,0.70,131.44499664306488,120.700
21.8,86.295,53.621,-0.016,4.261,50.502,12,0.70,131.44999694824074,120.700
21.81,86.274,53.608,-0.020,4.261,50.502,12,0.70,131.4359970092812,120.700
21.82,86.253,53.595,-0.024,4.261,50.502,12,0.70,131.42199707031617,120.700
21.83,86.233,53.582,-0.029,4.261,50.502,12,0.70,131.40799713135112,120.700
21.84,86.212,53.569,-0.033,4.261,50.502,12,0.70,131.39399719238608,120.700
21.85,86.191,53.556,-0.037,4.261,50.502,12,0.70,131.379997253421,120.700
21.86,86.170,53.543,-0.042,4.261,50.502,12,0.70,131.36599731445597,120.700
21.87,86.149,53.530,-0.046,4.261,50.502,12,0.70,131.35199737549092,120.700
21.88,86.129,53.518,-0.050,4.261,50.502,12,0.70,131.33799743652588,120.700
21.89,86.108,53.505,-0.055,4.261,50.502,12,0.70,131.32399749756084,120.700
21.9,86.087,53.491,-0.059,4.261,50.502,12,0.70,131.3099975585958,120.700
21.91,86.069,53.480,-0.058,4.261,50.50191208333333,12,0.70,131.29499816894727,120.700
21.92,86.052,53.470,-0.057,4.261,50.50191066666667,12,0.70,131.2799987792986,120.700
21.93,86.034,53.459,-0.056,4.261,50.50190925,12,0.70,131.26499938964997,120.700
21.94,86.016,53.447,-0.055,4.261,50.50190783333333,12,0.70,131.2500000000013,120.700
21.95,85.999,53.437,-0.055,4.261,50.50190641666666,12,0.70,131.23500061035264,120.700
21.96,85.981,53.426,-0.054,4.261,50.50190499999999,12,0.70,131.220001220704,120.700
21.97,85.963,53.414,-0.053,4.261,50.50190358333333,12,0.70,131.20500183105534,120.700
21.98,85.945,53.403,-0.052,4.261,50.50190216666666,12,0.70,131.19000244140668,120.700
21.99,85.928,53.393,-0.051,4.261,50.50190075,12,0.70,131.17500305175804,120.700
22,85.910,53.381,-0.050,4.261,50.50189933333333,12,0.70,131.16000366210938,120.700
22.01,85.902,53.377,-0.047,4.261,50.502,12,0.70,131.2000030517555,120.700
22.02,85.894,53.372,-0.045,4.261,50.502,12,0.70,131.2400024414016,120.700
22.03,85.886,53.367,-0.042,4.261,50.502,12,0.70,131.2800018310477,120.700
22.04,85.878,53.362,-0.039,4.261,50.502,12,0.70,131.3200012206938,120.700
22.05,85.871,53.357,-0.036,4.261,50.502,12,0.70,131.36000061033994,120.700
22.06,85.863,53.352,-0.033,4.261,50.502,12,0.70,131.39999999998602,120.700
22.07,85.855,53.347,-0.031,4.261,50.502,12,0.70,131.43999938963213,120.700
22.08,85.847,53.342,-0.028,4.261,50.502,12,0.70,131.47999877927825,120.700
22.09,85.839,53.337,-0.025,4.261,50.502,12,0.70,131.51999816892436,120.700
22.1,85.831,53.332,-0.022,4.261,50.502,12,0.70,131.55999755857047,120.700
22.11,85.872,53.358,-0.009,4.261,50.502,12,0.70,131.53199768067995,120.710
22.12,85.912,53.383,0.005,4.261,50.502,12,0.70,131.50399780274986,120.720
22.13,85.953,53.408,0.019,4.261,50.502,12,0.70,131.47599792481978,120.730
22.14,85.993,53.433,0.032,4.261,50.502,12,0.70,131.44799804688967,120.740
22.15,86.034,53.459,0.046,4.261,50.502,12,0.70,131.41999816895958,120.750
22.16,86.074,53.483,0.060,4.261,50.502,12,0.70,131.39199829102947,120.760
22.17,86.115,53.509,0.074,4.261,50.502,12,0.70,131.36399841309938,120.770
22.18,86.155,53.534,0.087,4.261,50.502,12,0.70,131.3359985351693,120.780
22.19,86.196,53.559,0.101,4.261,50.502,12,0.70,131.30799865723918,120.790
22.2,86.236,53.584,0.115,4.261,50.502,12,0.70,131.2799987793091,120.800
22.21,86.202,53.563,0.094,4.261,50.502,12,0.70,131.27699890136844,120.790
22.22,86.169,53.542,0.073,4.261,50.502,12,0.70,131.27399902343873,120.780
22.23,86.135,53.521,0.052,4.261,50.502,12,0.70,131.270999145509,120.770
22.24,86.101,53.500,0.031,4.261,50.502,12,0.70,131.26799926757926,120.760
22.25,86.068,53.480,0.010,4.261,50.502,12,0.70,131.26499938964952,120.750
22.26,86.034,53.459,-0.011,4.261,50.502,12,0.70,131.2619995117198,120.740
22.27,86.000,53.437,-0.032,4.261,50.502,12,0.70,131.25899963379007,120.730
22.28,85.966,53.416,-0.053,4.261,50.502,12,0.70,131.25599975586033,120.720
22.29,85.933,53.396,-0.074,4.261,50.502,12,0.70,131.2529998779306,120.710
22.3,85.899,53.375,-0.095,4.261,50.502,12,0.70,131.25000000000088,120.700
22.31,85.929,53.393,-0.077,4.261,50.50185523333333,12,0.71,131.26100006103212,120.700
22.32,85.958,53.411,-0.060,4.261,50.50185379999999,12,0.71,131.27200012206742,120.700
22.33,85.988,53.430,-0.042,4.261,50.50185236666666,12,0.72,131.28300018310276,120.700
22.34,86.018,53.449,-0.024,4.261,50.50185093333333,12,0.72,131.29400024413806,120.700
22.35,86.048,53.467,-0.006,4.261,50.5018495,12,0.73,131.3050003051734,120.700
22.36,86.077,53.485,0.012,4.261,50.50184806666666,12,0.74,131.3160003662087,120.700
22.37,86.107,53.504,0.030,4.261,50.50184663333333,12,0.74,131.327000427244,120.700
22.38,86.137,53.523,0.048,4.261,50.5018452,12,0.75,131.33800048827933,120.700
22.39,86.166,53.541,0.066,4.261,50.50184376666666,12,0.75,131.34900054931464,120.700
22.4,86.196,53.559,0.084,4.261,50.50184233333333,12,0.76,131.36000061034997,120.700
22.41,86.207,53.566,0.079,4.261,50.502,12,0.75,131.3620010375974,120.700
22.42,86.219,53.574,0.074,4.261,50.502,12,0.75,131.3640014648435,120.700
22.43,86.230,53.580,0.069,4.261,50.502,12,0.74,131.36600189208963,120.700
22.44,86.242,53.588,0.063,4.261,50.502,12,0.74,131.36800231933577,120.700
22.45,86.253,53.595,0.058,4.261,50.502,12,0.73,131.3700027465819,120.700
22.46,86.264,53.601,0.053,4.261,50.502,12,0.72,131.372003173828,120.700
22.47,86.276,53.609,0.048,4.261,50.502,12,0.72,131.37400360107412,120.700
22.48,86.287,53.616,0.043,4.261,50.502,12,0.71,131.37600402832027,120.700
22.49,86.299,53.623,0.037,4.261,50.502,12,0.71,131.37800445556638,120.700
22.5,86.310,53.630,0.032,4.261,50.502,12,0.70,131.3800048828125,120.700
22.51,86.295,53.621,0.025,4.261,50.502,12,0.70,131.37300415039104,120.700
22.52,86.280,53.611,0.017,4.261,50.502,12,0.70,131.36600341796955,120.700
22.53,86.265,53.602,0.010,4.261,50.502,12,0.70,131.3590026855481,120.700
22.54,86.250,53.593,0.002,4.261,50.502,12,0.70,131.35200195312663,120.700
22.55,86.234,53.583,-0.005,4.261,50.502,12,0.70,131.34500122070517,120.700
22.56,86.219,53.574,-0.013,4.261,50.502,12,0.70,131.33800048828368,120.700
22.57,86.204,53.564,-0.020,4.261,50.502,12,0.70,131.33099975586222,120.700
22.58,86.189,53.555,-0.028,4.261,50.502,12,0.70,131.32399902344076,120.700
22.59,86.174,53.546,-0.035,4.261,50.502,12,0.70,131.3169982910193,120.700
22.6,86.159,53.536,-0.043,4.261,50.502,12,0.70,131.30999755859781,120.700
22.61,86.188,53.554,-0.030,4.261,50.50181240000001,12,0.70,131.30599822998275,120.700
22.62,86.217,53.572,-0.018,4.261,50.50181096666667,12,0.70,131.3019989013694,120.700
22.63,86.245,53.590,-0.005,4.261,50.50180953333334,12,0.70,131.29799957275605,120.700
22.64,86.274,53.608,0.007,4.262,50.50180810000001,12,0.70,131.29400024414272,120.700
22.65,86.303,53.626,0.019,4.262,50.50180666666667,12,0.70,131.2900009155294,120.700
22.66,86.332,53.644,0.032,4.262,50.50180523333334,12,0.70,131.28600158691603,120.700
22.67,86.361,53.662,0.044,4.262,50.5018038,12,0.70,131.2820022583027,120.700
22.68,86.389,53.679,0.057,4.262,50.50180236666667,12,0.70,131.27800292968936,120.700
22.69,86.418,53.697,0.069,4.262,50.50180093333333,12,0.70,131.27400360107603,120.700
22.7,86.447,53.715,0.082,4.262,50.5017995,12,0.70,131.27000427246267,120.700
22.71,86.449,53.716,0.074,4.262,50.502,12,0.70,131.2670043945325,120.700
22.72,86.450,53.717,0.066,4.262,50.502,12,0.70,131.2640045166028,120.700
22.73,86.452,53.718,0.058,4.262,50.502,12,0.70,131.26100463867306,120.700
22.74,86.453,53.719,0.051,4.262,50.502,12,0.70,131.25800476074332,120.700
22.75,86.455,53.720,0.043,4.262,50.502,12,0.70,131.25500488281358,120.700
22.76,86.457,53.721,0.035,4.262,50.502,12,0.70,131.25200500488387,120.700
22.77,86.458,53.722,0.028,4.262,50.502,12,0.70,131.24900512695413,120.700
22.78,86.460,53.723,0.020,4.262,50.502,12,0.70,131.2460052490244,120.700
22.79,86.461,53.724,0.012,4.262,50.502,12,0.70,131.24300537109465,120.700
22.8,86.463,53.725,0.005,4.262,50.502,12,0.70,131.24000549316494,120.700
22.81,86.459,53.723,0.003,4.262,50.502,12,0.70,131.23800506591851,120.700
22.82,86.454,53.720,0.001,4.262,50.502,12,0.70,131.2360046386724,120.700
22.83,86.450,53.717,0.000,4.262,50.502,12,0.70,131.23400421142628,120.700
22.84,86.446,53.715,-0.002,4.262,50.502,12,0.70,131.23200378418016,120.700
22.85,86.441,53.711,-0.004,4.262,50.502,12,0.70,131.23000335693402,120.700
22.86,86.437,53.709,-0.005,4.262,50.502,12,0.70,131.2280029296879,120.700
22.87,86.433,53.706,-0.007,4.262,50.502,12,0.70,131.2260025024418,120.700
22.88,86.429,53.704,-0.009,4.262,50.502,12,0.70,131.22400207519567,120.700
22.89,86.424,53.701,-0.011,4.262,50.502,12,0.70,131.22200164794953,120.700
22.9,86.420,53.698,-0.012,4.262,50.502,12,0.70,131.2200012207034,120.700
22.91,86.421,53.699,-0.011,4.262,50.50176956666666,12,0.70,131.2240005493159,120.700
22.92,86.423,53.700,-0.009,4.262,50.50176813333333,12,0.70,131.22799987792922,120.700
22.93,86.424,53.701,-0.007,4.262,50.5017667,12,0.70,131.23199920654255,120.700
22.94,86.426,53.702,-0.006,4.262,50.50176526666667,12,0.70,131.23599853515591,120.700
22.95,86.427,53.703,-0.004,4.262,50.50176383333334,12,0.70,131.23999786376925,120.700
22.96,86.429,53.704,-0.002,4.262,50.5017624,12,0.70,131.24399719238258,120.700
22.97,86.430,53.705,-0.001,4.262,50.50176096666667,12,0.70,131.2479965209959,120.700
22.98,86.432,53.706,0.001,4.262,50.50175953333333,12,0.70,131.25199584960927,120.700
22.99,86.433,53.706,0.003,4.262,50.5017581,12,0.70,131.2559951782226,120.700
23,86.435,53.708,0.004,4.262,50.50175666666667,12,0.70,131.25999450683594,120.700
23.01,86.454,53.720,0.009,4.262,50.50175521666667,12,0.70,131.26899566650337,120.710
23.02,86.472,53.731,0.014,4.262,50.50175376666667,12,0.70,131.27799682617083,120.720
23.03,86.491,53.743,0.019,4.262,50.50175231666667,12,0.70,131.28699798583827,120.730
23.04,86.509,53.754,0.024,4.262,50.50175086666667,12,0.70,131.2959991455057,120.740
23.05,86.528,53.766,0.028,4.262,50.50174941666667,12,0.70,131.30500030517317,120.750
23.06,86.547,53.777,0.033,4.262,50.50174796666666,12,0.70,131.3140014648406,120.760
23.07,86.565,53.788,0.038,4.262,50.50174651666666,12,0.70,131.32300262450806,120.770
23.08,86.584,53.800,0.043,4.262,50.50174506666666,12,0.70,131.3320037841755,120.780
23.09,86.602,53.811,0.048,4.262,50.50174361666666,12,0.70,131.34100494384293,120.790
23.1,86.621,53.823,0.053,4.262,50.50174216666666,12,0.70,131.3500061035104,120.800
23.11,86.640,53.835,0.053,4.262,50.50174073333333,12,0.70,131.3530059814436,120.800
23.12,86.658,53.846,0.053,4.262,50.5017393,12,0.70,131.35600585937334,120.800
23.13,86.677,53.858,0.053,4.262,50.50173786666667,12,0.70,131.35900573730308,120.800
23.14,86.695,53.869,0.053,4.262,50.50173643333333,12,0.70,131.36200561523282,120.800
23.15,86.714,53.881,0.053,4.262,50.501735,12,0.70,131.36500549316253,120.800
23.16,86.732,53.892,0.053,4.262,50.50173356666667,12,0.70,131.36800537109227,120.800
23.17,86.751,53.904,0.052,4.262,50.50173213333333,12,0.70,131.371005249022,120.800
23.18,86.769,53.915,0.052,4.262,50.5017307,12,0.70,131.37400512695172,120.800
23.19,86.787,53.926,0.052,4.262,50.50172926666667,12,0.70,131.37700500488145,120.800
23.2,86.806,53.938,0.052,4.262,50.50172783333334,12,0.70,131.3800048828112,120.800
23.21,86.805,53.938,0.047,4.262,50.50172640000001,12,0.70,131.3710037231483,120.800
23.22,86.805,53.938,0.042,4.262,50.50172496666667,12,0.70,131.3620025634802,120.800
23.23,86.804,53.937,0.036,4.262,50.50172353333334,12,0.70,131.3530014038121,120.800
23.24,86.803,53.936,0.031,4.262,50.50172210000001,12,0.70,131.344000244144,120.800
23.25,86.803,53.936,0.025,4.262,50.50172066666668,12,0.70,131.3349990844759,120.800
23.26,86.802,53.936,0.020,4.262,50.50171923333334,12,0.70,131.3259979248078,120.800
23.27,86.801,53.935,0.014,4.262,50.50171780000001,12,0.70,131.3169967651397,120.800
23.28,86.800,53.935,0.009,4.262,50.50171636666668,12,0.70,131.3079956054716,120.800
23.29,86.800,53.935,0.003,4.262,50.50171493333334,12,0.70,131.2989944458035,120.800
23.3,86.799,53.934,-0.002,4.262,50.50171350000001,12,0.70,131.2899932861354,120.800
23.31,86.793,53.930,-0.003,4.262,50.502,12,0.70,131.30099334716493,120.800
23.32,86.788,53.927,-0.005,4.262,50.502,12,0.70,131.31199340820024,120.800
23.33,86.782,53.923,-0.006,4.262,50.502,12,0.70,131.32299346923557,120.800
23.34,86.777,53.920,-0.008,4.262,50.502,12,0.70,131.33399353027087,120.800
23.35,86.771,53.916,-0.009,4.262,50.502,12,0.70,131.3449935913062,120.800
23.36,86.765,53.913,-0.010,4.262,50.502,12,0.70,131.3559936523415,120.800
23.37,86.760,53.910,-0.012,4.262,50.502,12,0.70,131.36699371337681,120.800
23.38,86.754,53.906,-0.013,4.262,50.502,12,0.70,131.37799377441215,120.800
23.39,86.749,53.903,-0.014,4.262,50.502,12,0.70,131.38899383544745,120.800
23.4,86.743,53.899,-0.016,4.262,50.502,12,0.70,131.39999389648278,120.800
23.41,86.755,53.907,-0.011,4.262,50.502,12,0.70,131.39399414062578,120.800
23.42,86.767,53.914,-0.006,4.262,50.502,12,0.70,131.38799438476633,120.800
23.43,86.780,53.922,-0.001,4.262,50.502,12,0.70,131.38199462890685,120.800
23.44,86.792,53.930,0.004,4.262,50.502,12,0.70,131.3759948730474,120.800
23.45,86.804,53.937,0.009,4.262,50.502,12,0.70,131.36999511718793,120.800
23.46,86.816,53.944,0.014,4.262,50.502,12,0.70,131.36399536132848,120.800
23.47,86.828,53.952,0.019,4.262,50.502,12,0.70,131.357995605469,120.800
23.48,86.841,53.960,0.024,4.262,50.502,12,0.70,131.35199584960955,120.800
23.49,86.853,53.967,0.030,4.262,50.502,12,0.70,131.3459960937501,120.800
23.5,86.865,53.975,0.035,4.262,50.502,12,0.70,131.33999633789062,120.800
23.51,86.894,53.993,0.039,4.262,50.50168321666667,12,0.70,131.36599731445162,120.800
23.52,86.923,54.011,0.044,4.262,50.50168176666667,12,0.70,131.39199829101258,120.800
